id,new_id,title,tags
1725,1505,West Side Story,slum streetgang loveatfirstsight showdown puertorican immigrant highway forbiddenlove musical rivalry feud interracialrelationship basedonplayormusical sondheim attemptedrape policeman obsessivelove liftingfemaleinair younglove moderndayadaptation shakespeareinmoderndress NatalieWood RichardBeymer RussTamblyn RitaMoreno GeorgeChakiris SimonOakland NedGlass WilliamBramley TuckerSmith TonyMordente DavidWinters EliotFeld BertMichaels DavidBean RobertBanas ScooterTeague HarveyEvans TommyAbbott SusanOakes GinaTrikonis CaroleD'Andrea JoseDeVega JayNorman GusTrikonis EddieVerso JaimeRogers LarryRoquemore RobertE.Thompson NickNavarro RudyDelCampo AndreTayir YvonneOthon SuzieKaye JoanneMiya JohnAstin PennySanton Crime Drama Music 1961
5769,1506,Tom Jones,fromragstoriches tutor squire AlbertFinney SusannahYork HughGriffith EdithEvans JoanGreenwood DianeCilento GeorgeDevine DavidTomlinson FredaJackson JackMacGowran LynnRedgrave JoyceRedman DavidWarner MicheálMacLiammóir RachelKempson PeterBull AvisBunnage AngelaBaddeley Adventure Comedy History Romance 1963
874,1507,A Man for All Seasons,england pope beheading deathpenalty thomasmore protestantchurch thomascromwell oath henryviii PaulScofield WendyHiller LeoMcKern RobertShaw OrsonWelles SusannahYork NigelDavenport JohnHurt CorinRedgrave ColinBlakely CyrilLuckham JackGwillim ThomasHeathcote VanessaRedgrave YoothaJoyce AnthonyNicholls EiraHeath MollyUrquhart PaulHardwick MichaelLatimer PhilipBrack MartinBoddey MattZimmerman EricMason JohnNettleton Drama History 1966
10633,1508,In the Heat of the Night,southernusa blackpeople smalltown policechief suspect racist africanamerican falseaccusations policestation racialtension SidneyPoitier RodSteiger WarrenOates LeeGrant LarryGates JamesPatterson WilliamSchallert BeahRichards PeterWhitney KermitMurdock LarryD.Mann ArthurMalet FredStewart QuentinDean ScottWilson AnthonyJames MattClark TimothyScott WilliamWatson EldonQuick PeterMasterson JesterHairston PhilAdams NikitaKnatz SamReese CleggHoyt AlanOppenheimer StuartNisbet Crime Drama Mystery Thriller 1967
17917,1509,Oliver!,pickpocket musical victorianengland orphan RonMoody ShaniWallis OliverReed HarrySecombe MarkLester JackWild HughGriffith JosephO'Conor PeggyMount LeonardRossiter HyldaBaker KennethCranham MegsJenkins SheilaWhite WensleyPithey JamesHayter ElizabethKnight FredEmney NormanMitchell Drama Family Music 1968
3116,1510,Midnight Cowboy,shower DustinHoffman JonVoight SylviaMiles JohnMcGiver BrendaVaccaro BarnardHughes RuthWhite JenniferSalt GilmanRankin T.TomMarlow GeorgeEppersen GeorgannJohnson BobBalaban MarleneClark JanTice AlScott LindaDavis ArleneReeder JonathanKramer AnthonyHolland PaulBenjamin ArthurAnderson TinaScala AlmaFelix RichardClarke AnnThomas PaulRossilli Viva UltraViolet PaulJabara InternationalVelvet CeceliaLipson TaylorMead PaulMorrissey JoanMurphy AlStetson PatAst MaryBoylan RandallCarver RobertDahdah TrentGough PaulJasmin BarbaraMaggio JayMorran ReneeSemes JeffreyWalker M.EmmetWalsh BillWalters WaldoSalt Drama 1969
1051,1511,The French Connection,policebrutality marseille nightlife attemptedmurder drugdealer drugmule gangsterboss drugsmuggle undercoveragent hijackingoftrain herion GeneHackman FernandoRey RoyScheider TonyLoBianco MarcelBozzuffi FrédéricdePasquale BillHickman AnnRebbot HaroldGary ArleneFarber EddieEgan AndréErnotte SonnyGrosso BennyMarino PatrickMcDermott AlanWeeks AlFann IrvingAbrahams RandyJurgensen WilliamCoke Action Crime Thriller 1971
1366,1512,Rocky,underdog philadelphia transporter italo-american fight loveofone'slife publicity boxer independence boxingmatch training lovers surprise worldchampion amateur victory SylvesterStallone TaliaShire BurtYoung CarlWeathers BurgessMeredith ThayerDavid JoeSpinell TonyBurton JoeFrazier JimmyGambina JodiLetizia StanShaw MichaelDorn DeForestCovan BillBaldwin LloydKaufman AlSilvani GeorgeMemmoli DianaLewis GeorgeO'Hanlon LarryCarroll FrankStallone DonSherman BillySands SimmyBow JaneMarlaRobbins FrankPesce JohnPleshette LavelleRoby PedroLovell StuNahan HankRolike ShirleyO'Hara KathleenParker FrankieVan ArnoldJohnson ArthurTovey Drama 1976
12102,1513,Kramer vs. Kramer,"wifehusbandrelationship custodybattle marriage fallingfromheight divorce family couple selfishness manhattan,newyorkcity childcustody bloodonface abandonment DustinHoffman MerylStreep JaneAlexander JustinHenry HowardDuff GeorgeCoe JoBethWilliams BillMoor HowlandChamberlain JackRamage JessOsuna NicholasHormann EllenParker ShelbyBrammer CarolNadell DonaldGantry JoeSeneca DavidGolden SeanAlbertson Drama 1979"
16619,1514,Ordinary People,posttraumaticstressdisorder depression suicideattempt grief dysfunctionalfamily guilt deathofson grieving DonaldSutherland MaryTylerMoore JuddHirsch TimothyHutton M.EmmetWalsh ElizabethMcGovern DinahManoff FredricLehne JamesSikking BasilHoffman ScottDoebler QuinnK.Redeker MariclareCostello MegMundy ElizabethHubbard AdamBaldwin RichardWhiting Drama 1980
9443,1515,Chariots of Fire,underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition BenCross IanCharleson CherylCampbell AliceKrige NigelHavers IanHolm NicholasFarrell DanielGerroll JohnGielgud LindsayAnderson NigelDavenport DennisChristopher BradDavis PatrickMagee PeterEgan StruanRodger MichaelLonsdale Drama History 1981
11050,1516,Terms of Endearment,lossofhusband cancer motherdaughterrelationship singlemother neighborneighborrelationship ShirleyMacLaine DebraWinger JackNicholson DannyDeVito JeffDaniels JohnLithgow LisaHartCarroll BettyKing HuckleberryFox TroyBishop ShaneSerwin MeganMorris Drama Comedy 1983
606,1517,Out of Africa,skabundertv bagved Øverstehylde MerylStreep RobertRedford KlausMariaBrandauer MichaelKitchen MalickBowens JosephThiaka StephenKinyanjui MichaelGough SuzannaHamilton RachelKempson GrahamCrowden LesliePhillips MikeBugara ShaneRimmer JobSeda MohammedUmar Iman Drama 1985
746,1518,The Last Emperor,buddhism japan suicide china suicideattempt warcrimes becominganadult isolation warondrugs revolution emperor arrangedmarriage manchuria dynasty reeducationcamp culturalrevolution humanexperimentation war coupd'etat teacher beijing decadence communism JohnLone PeterO'Toole JoanChen DennisDun RyuichiSakamoto RuochengYing VictorWong MaggieHan RicYoung Cary-HiroyukiTagawa FumihikoIkeda RichardVuu TsouTijger TaoWu DaxingZhang VivianWu LisaLu HideoTakamatsu BasilPao HenryO ChenKaige ConstantineGregory ShiLiang ShuChen CaiHongxiang GlenMurphy BiaoWang YuLi Drama History 1987
380,1519,Rain Man,individual mentallydisabled autism lossoffather yuppie cardealer egocentrism travel convertible psychiatrist duringcreditsstinger savant DustinHoffman TomCruise ValeriaGolino GeraldR.Molen JackMurdock MichaelD.Roberts RalphSeymour LucindaJenney BonnieHunt KimRobillard BethGrant DolanDougherty MarshallDougherty PatrickDougherty PeterDougherty AndrewDougherty LorettaWendtJolivette DonaldE.Jones BryonP.Caunar DonnaJ.Dickson RalphTabakin RayBaker JakeHoffman RoyceD.Applegate AnnaMathias ArchieHahn LuisaLeschin IraMiller ChrisMulkey JuliePayne ReniSantoni RuthSilveira JonathanStark LynneMarieStewart ArnoldF.Turner GigiVorgan BarryLevinson MarkWinn JuneChristopher Drama 1988
403,1520,Driving Miss Daisy,individual blackpeople chauffeur atlanta widow antisemitism jewish africanamerican car oldage MorganFreeman JessicaTandy DanAykroyd PattiLuPone EstherRolle JoannHavrilla WilliamHallJr. ClariceF.Geigerman MurielMoore SylviaKaler AlvinM.Sugarman CarolynGold CrystalR.Fox BobHannah RayMcKinnon D.TaylorLoeb Comedy Drama 1989
11485,1521,Take the Money and Run,prison pickpocket jinx badluck wedding WoodyAllen JanetMargolin MarcelHillaire JacquelynHyde LonnyChapman JanMerlin JamesAnderson Comedy Crime 1969
466,1522,Klute,newyork prostitute detective cat obsession pimp junkie perversity audiotape suspense psychologist missingperson spectacle JaneFonda DonaldSutherland CharlesCioffi RoyScheider DorothyTristan VivianNathan RobertMilli BettyMurray RitaGam JeanStapleton MorrisStrassberg SylvesterStallone Mystery 1971
13820,1523,Repo Man,california cocaine future punk theory music police cult rocker ufo surrealism alien independentfilm conspiracy torture scientist violence killer cultfilm repossession HarryDeanStanton EmilioEstevez TraceyWalter OliviaBarash SyRichardson SusanBarnes FoxHarris TomFinnegan DelZamora EddieVelez ZanderSchloss JenniferBalgobin DickRude MiguelSandoval VonettaMcGee RichardForonjy BruceWhite Comedy Crime ScienceFiction Thriller 1984
15389,1524,Metropolitan,upperclass newyork independentfilm debutante youngadult EdwardClements ChrisEigeman TaylorNichols CarolynFarina IsabelGillies DylanHundley Comedy Drama 1990
13597,1525,Labyrinth,maze castle puppet surrealism labyrinth fantasyworld goblin DavidBowie JenniferConnelly TobyFroud ChristopherMalcolm ShelleyThompson WarwickDavis NatalieFinland ShariWeiser BrianHenson RonMueck RobMills DaveGoelz DavidAlanBarclay DavidShaughnessy KarenPrell TimothyBateson Adventure Family Fantasy 1986
2108,1526,The Breakfast Club,highschool tardyhall teenager detention EmilioEstevez AnthonyMichaelHall JuddNelson MollyRingwald AllySheedy PaulGleason JohnKapelos RonDean PerryCrawford FranGargano MaryChristian MercedesHall TimGamble Comedy Drama 1985
10014,1527,A Nightmare on Elm Street Part 2: Freddy's Revenge,gay dancing fire diary nightmare hauntedhouse transformation supernatural highschool party possession premonition spontaneouscombustion bdsm schoolbus disfigurement sleepwalking dreams RobertEnglund MarkPatton KimMyers RobertRusler CluGulager HopeLange MarshallBell MelindaO.Fee TomMcFadden SydneyWalsh EdwardBlackoff ChristieClark LymanWard DonnaBruce HartSprager AllisonBarron JoAnnWillette SteveEastin BrianWimmer RobertChaskin KerryRemsen KimberlyLynn StevenSmith JonathanHart TomTangen RobertShaye Horror 1985
10072,1528,A Nightmare on Elm Street 3: Dream Warriors,grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dreams RobertEnglund PatriciaArquette HeatherLangenkamp JohnSaxon CraigWasson LaurenceFishburne KenSagoes RodneyEastman JenniferRubin BradleyGregg IraHeiden PenelopeSudrow PriscillaPointer ClaytonLandey BrookeBundy KristenClayton SallyPiper RozlynSorrell NanMartin ZsaZsaGábor StaceyAlden DickCavett MichaelRougas JackShea PaulKent MaryBrown MelanieDoctors DonnaDurham Horror Thriller 1987
10131,1529,A Nightmare on Elm Street 4: The Dream Master,martialarts nightmare supernatural highschool resurrection sequel diner alcoholic disfigurement dreams RobertEnglund TuesdayKnight KenSagoes RodneyEastman LisaWilcox AndrasJones DannyHassel BrookeTheiss ToyNewkirk NicholasMele BrookeBundy HopeMarieCarlton MickeyYablans LinneaQuigley DuaneDavis JacquelynMasche RichardGarrison JohnBeckman KristenClayton JodyMontana CherylRichardson JoieMagidow JoannaLipari WandaBursey KishaBrackel PatO'Neal RobertShaye RennyHarlin JeffLevine Horror Thriller 1988
10160,1530,A Nightmare on Elm Street 5: The Dream Child,nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams RobertEnglund LisaWilcox ErikaAnderson ValorieArmstrong MichaelAshton KellyJoMinter DannyHassel NicholasMele JoeSeely BurrDeBenning ClarenceFelder BeatriceBoepple MattBorlenghi NobleCraig E.R.Davies BethDePatie WillEgan StaceyElliott StevenGrives WhitHertford JenniferHonneus JakeJacobs AnnieLamaje GerryLoew KaraMarie RoxanneMayweather DonMaxwell JohnR.Murray MarnettePatterson CameronPerry MarcSiegler MichaelBaileySmith PatSturges CesarAnthonyTorres PeterTrencher WallyGeorge RonArmstrong TedNugent RudySarzo JillAdler VictorA.Haddox JamesVallo EricSinger Horror Thriller 1989
11284,1531,Freddy's Dead: The Final Nightmare,amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories RobertEnglund LisaZane ShonGreenblatt LezlieDeane RickyDeanLogan BreckinMeyer YaphetKotto TomArnold RoseanneBarr ElinorDonahue JohnnyDepp CassandraRachelFriel DavidDunard MarilynRockafellow VirginiaPeters StellaHall LindseyFields AngelinaEstrada PeterSpellos TobeSexton ChasonSchirmer MichaelMcNab MatthewFaison VicWatterson CarleaseBurke RobertShaye WarrenBarrington MelScott-Thomas JonathanMazer FrankCatalano AliceCooper JoshuaWeisel Horror Thriller Comedy 1991
4488,1532,Friday the 13th,drowning lake cabin cult revenge murder camp slasher fear summer teenager maniac counselor desire axeinthehead BetsyPalmer AdrienneKing HarryCrosby LaurieBartram JeannineTaylor KevinBacon MarkNelson RobbiMorgan PeterBrouwer RexEverhart WaltGorney WillieAdams DebraS.Hayes AriLehman RonnCarroll RonMillkie DorothyKobs SallyAnneGolden MaryRocco KenL.Parker NoelCunningham IrwinKeyes TomSavini Horror 1980
9725,1533,Friday the 13th Part 2,camping summercamp gore slasher bhorror brisbanequeensland AmySteel JohnFurey AdrienneKing KirstenBaker BetsyPalmer Lauren-MarieTaylor WaltGorney StuartCharno MartaKober RussellTodd TomMcBride BillRandolph Horror Thriller 1981
9728,1534,Friday the 13th Part III,lake summercamp murder serialkiller slasher summer jasonvoorhees onebyone fridaythethirteenth DanaKimmell PaulKratka TracieSavage JeffreyRogers CatherineParks LarryZerner RachelHoward DavidKatims NickSavage GloriaCharles KevinO'Brien RichardBrooker SteveSusskind DavidWiley PerlaWalter AnneGaybis Horror Thriller 1982
9730,1535,Friday the 13th: The Final Chapter,lake resurrection morgue serialkiller jasonvorhees hitchhike KimberlyBeck ErichAnderson CoreyFeldman BarbaraHoward CrispinGlover JudieAronson PeterBarton ClydeHayes LawrenceMonoson JoanFreeman CamillaMore CareyMore TedWhite Horror Thriller 1984
9731,1536,Friday the 13th: A New Beginning,"mask psychology serialkiller hospital teenager seriesofmurders MelanieKinnaman JohnShepherd ShavarRoss RichardYoung MarcoSt.John JulietteCummins CarolLocatell VernonWashington CaskeySwaim AnthonyBarrile DominickBrascia TiffanyHelm CoreyFeldman RichardLineback DebiSueVoorhees SuzanneBateman ToddBryant MiguelA.Núñez,Jr. MarkVenturini Horror Thriller 1985"
10225,1537,Friday the 13th Part VI: Jason Lives,lightning cemetery mask slasher jasonvorhees ThomMathews JenniferCooke DavidKagen RenéeJones TomFridley C.J.Graham TonyGoldwyn DarcyDeMoss AnnRyerson AlanBlumenfeld RonPalillo KerryNoonan Horror Mystery Thriller 1986
10281,1538,Friday the 13th Part VII: The New Blood,lake mask telekinesis psychopath slasher teenager psychiatrist jasonvorhees KaneHodder LarParkLincoln SusanJenniferSullivan KevinSpirtas TerryKiser ElizabethKaitan SusanBlu JohnOtrin HeidiKozak WilliamButler StaciGreason DianaBarrows DeboraKessler DianeAlmeida CraigThomas JenniferBanko Horror Thriller 1988
10283,1539,Friday the 13th Part VIII: Jason Takes Manhattan,newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhees KaneHodder JensenDaggett ScottReeves BarbaraBingham PeterMarkRichman MartinCummins GordonCurrie AlexDiakun VincentCraigDupree SaffronHenderson KellyHu SharleneMartin ToddCaldecott TiffanyPaulsen TimMirkovich WarrenMunson Horror Thriller 1989
948,1540,Halloween,femalenudity nudity mask babysitter halloween police psychopathickiller independentfilm stalking serialkiller marijuana maskedkiller blood potsmoking slasher murderer throatslitting maniac violence killingspree family cultfilm evil psychotic smokingpot institution escapedkiller DonaldPleasence JamieLeeCurtis P.J.Soles NancyKyes NickCastle TonyMoran WillSandin CharlesCyphers KyleRichards BrianAndrews JohnMichaelGraham SandyJohnson NancyStephens ArthurMalet MickeyYablans BrentLePage AdamHollander RobertPhalen DavidKyle PeterGriffith BarryBernardi JohnCarpenter GeorgeO'HanlonJr. DarlaRae GwenVanDam Horror Thriller 1978
11281,1541,Halloween II,sheriff mask halloween michaelmyers JamieLeeCurtis DonaldPleasence CharlesCyphers JeffreyKramer LanceGuest PamelaSusanShoop HuntervonLeer DickWarlock LeoRossi GloriaGifford TawnyMoyer AnaAlicia FordRainey CliffEmmich NancyStephens NancyKyes AnneBruner DanaCarvey LucilleBenson BillyWarlock LanceWarlock Anne-MarieMartin KimGottlieb JackVerbois AdamGunn PamelaMcMyler DennisHolahan HowardCulver JohnZenda KenSmolka RogerHampton RobinColeman Horror Thriller 1981
10676,1542,Halloween III: Season of the Witch,commercial factory gasstation curfew mask halloween hospital doctor death surveillancecamera stonehenge TomAtkins StaceyNelkin DanO'Herlihy MichaelCurrie RalphStrait JadeenBarbor BradSchacter GarnStephens NancyKyes JonathanTerry AlBerry WendyWessberg EssexSmith MaidieNorman JohnMacBride JamieLeeCurtis DickWarlock JoshuaJohnMiller MichelleWalker PaddiEdwards TommyLeeWallace NormanMerrill LoydCatlett Horror Mystery ScienceFiction 1982
11357,1543,Halloween 4: The Return of Michael Myers,sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyers october DonaldPleasence EllieCornell DanielleHarris GeorgeP.Wilbur MichaelPataki BeauStarr KathleenKinmont SashaJenson GeneRoss CarmenFilpi RaymondO'Connor JeffOlson KarenAlston NancyBorgenicht DavidJensen HarlowMarks M.J.McDonnell RichardStay MichaelFlynn GeorgeSullivan MichaelRuud DonréSampson KellyLookinland ErikPreston Horror Thriller 1988
11361,1544,Halloween 5: The Revenge of Michael Myers,sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers DonaldPleasence DanielleHarris EllieCornell BeauStarr DonShanks JeffreyLandman TamaraGlynn JonathanChapin MatthewWalker WendyFoxworth BettyCarvalho TroyEvans FrankieComo DavidUrsin HarperRoisman KarenAlston MaxRobinson FentonQuinn GregoryNicotero Horror Thriller 1989
36599,1545,Prom Night,dancing femalenudity sex dance nudity highschool revenge murder independentfilm prom serialkiller marijuana decapitation slasher teenager killer disco psycho discodancing canuxploitation LeslieNielsen JamieLeeCurtis CaseyStevens Anne-MarieMartin AntoinetteBower MichaelTough DavidMucci RobertA.Silverman PitaOliver JeffWincott MaryBethRubens GeorgeTouliatos BrockSimpson Horror Mystery Thriller 1980
